image_name|caption_text
2310202774.jpg| 커피 컵과 테이블 위에 몇 가지 다른 품목이있는 테이블에 앉아있는 안경을 가진 남자. 회의 나 회의에서 안경과 갈색 버튼 업 셔츠를 입은 남자. 회색 셔츠를 입은 남자가 문제의 공중에 손을 던졌습니다. 양손으로 테이블에 앉아있는 남자.
2310231104.jpg| 한 사람은 무대에서 기타와 함께 공연하는 동안 3 명의 남자가 무대에서 공연합니다. 4 피스 밴드는 중간 크기 무대에서 노래를 연주합니다. 핑크 라이트 아래 음악 연주 밴드. 세 남자가 무대에서 기타를 연주합니다.
2310233145.jpg| 물 한 몸에 지어진 나무 산책로를 걷는 오렌지의 아이. 두 명의 아이들이 호수를 가로 질러 다리를 달리고 있습니다. 오렌지를 입은 두 아이는 긴 부두를 가로 질러 걸어갑니다. 물 위에 나무 부두를 걷는 두 아이.
2310317326.jpg| 모든 검은 옷을 입은 대머리 기타리스트가 밴드와 함께 기타를 연주합니다. 검은 셔츠와 검은 청바지를 입은 남자가 기타를 연주하고 있습니다. 검은 티셔츠를 입은 대머리 남자가 기타를 연주합니다. 밴드와 함께 기타를 연주하는 대머리 남자.
2310336052.jpg| 두 사람이 모두 발이 땅에 닿아 공중에 있습니다. 두 남자가 그물 위로 노란색과 검은 공을 차고 있습니다. 두 명의 선수가 공과 인터넷 게임에서 경쟁하고 있습니다. 두 남자가 축구 공 주위에 낙일하고 있습니다.
2310452540.jpg| 하드 모자와 노란 조끼를 입은 5 명의 건설 노동자가 직장에서 바쁘다. 프로젝트에서 열심히 일하는 건설 노동자들이 있습니다. 건설 현장에서 일하는 노란 조끼 5 명. 사람들은 노란 조끼를 입고 일을했습니다.
2310972631.jpg| 젊은 스페인 소녀는 콘크리트 마당 분배기에서 보도로 뛰어 들었습니다. 가벼운 황갈색 재킷의 작은 아이가 짧은 벽의 가장자리에 서 있습니다. 길가의 난간에 균형을 잡는 어린 소녀. 어린 소녀는 콘크리트 옹벽에 자신의 균형을 유지합니다.
2311401527.jpg| 비상 출구지도는 여성이 무언가를 위해 손을 뻗는 출입구 위에 매달려 있습니다. 집을위한 청사진은 출입구에서 일하는 여성 위로 매달려 있습니다. 검은 옷을 입은 여성이 천장을 바라보고 있습니다. 그녀의 문에 무언가를 수리하는 여자.
2311412902.jpg| 조끼의 작업자는 지붕에 타일을 검사하는 것입니다. 노란 조끼를 입은 남자가 지붕에 무릎을 꿇습니다. 남자는 지붕 타일을 조심스럽게 검사합니다. 지붕에 닿는 사람.
2311616095.jpg| 부엌에서 고기를 요리하려는 시계와 오븐 미트를 입은 어두운 머리의 남자. 부엌에서 한 남자는 의도적으로 금속 가방에 고기 조각을 넣으려고합니다. 부엌에서 일하는 남자가 누군가를 위해 식사를하고 있습니다. 부엌 요리 소시지에서 두 사람.
2311624099.jpg| 바다를 바라 보는 절벽 위에 서있는 남자와 여자. 남자와 여자는 파도를 바라 보는 바위 해안에 서 있습니다. 부부가 서서 바다를 봅니다. 두 사람이 바다를 바라 보는 것입니다.
2311690895.jpg| 사람은 개의 입에 손을 가지고 있습니다. 개가 누군가의 손가락을 씹고 있습니다. 사람이 개 치아에 닿습니다. 개가 누군가의 손가락을 물었다.
231178641.jpg| 사람들이 관찰하는 동안 공중에서 점프하는 푸른 재킷의 아이. 소년은 사막에서 뛰어 내리고 다른 사람들은 사진을보고 사진을 찍습니다. 한 남자가 한 무리의 사람들 앞에서 뛰어 내리고 있습니다. 우리는 레이스와 돈을 이겼습니다.
2311850831.jpg| 길고 곱슬 머리를 가진 남자는 차를 타는 동안 잠들었습니다. 선글라스에있는 남자는 차에서 한 정오 낮잠을 즐깁니다. 차에서 자고있는 안경을 가진 남성. 곱슬 머리를 가진 남자가 자고 있습니다.
2311881432.jpg| 해변에서 전기 면도기를 들고 수염을 가진 대머리 머리를 가진 남자. 바다 앞에서 해변에 앉아있는 동안 한 남자가 면도하고 있습니다. 해변에 면도 장치를 들고있는 수염을 가진 대머리 남자. 해변 앞에서 면도기를 사용하는 남자.
2312559422.jpg| 짧은 머리의 아이는 큰 텔레비전에서 비디오 게임을하는 것을보고 있습니다. 빨간 셔츠를 입은 어린 소년이 텔레비전 프로그램을보고 있습니다. 어린 소년이 텔레비전 화면을 쳐다보고 있습니다. 텔레비전을보고있는 어린이.
2312731013.jpg| 건물 구석에 눈에 앉아있는 남자와 그의 허스키. 한 남자가 개와 함께 눈에 앉아 여분의 변화를 요구하고 있습니다. 남자와 개가 포장 도로에 앉아 벽에 앉아 있습니다. 한 남자는 개와 푸른 담요로 눈 속에 앉아 있습니다.
2312746782.jpg| 어린 소녀가 스윙에 앉아있는 어린 소년을 밀고 있습니다. 한 소녀는 모래 놀이터에서 그네를 타고 소년을 밀어냅니다. 어린 소녀가 스윙에서 어린 소년을 밀어냅니다. 소녀는 스윙에서 소년 뒤에 서 있습니다.
2312747482.jpg| 이 작은 아이는 주위에 꽃이있는 정원에 있습니다. 아이가 꽃에서 머리를 들여다 봅니다. 꽃 가운데 앉아 파란 눈을 가진 아이. 많은 꽃에서 놀고있는 아이.
2312984882.jpg| 세 남자가 색소폰을 연주하는 동안 한 남자가 모퉁이에 임시 드럼을 연주합니다. 드러머와 3 명의 색소폰 연주자는 상점 밖에 있습니다. 세 사람은 색소폰을 연주하고 버킷에 또 다른 드럼이 있습니다. 4 명이 보도에서 악기를 연주합니다.
2313085243.jpg| 노란색 줄무늬 가방을 가진 분홍색 파카에있는 여성은 코카콜라 자동 판매기 근처의 벤치에 혼자 앉아 있습니다. 분홍색 코트, 검은 슬랙스 및 갈색 신발을 입은 여성이 벤치에 앉아 있습니다. 목재 벤치에 장미 재킷 사이트를 착용 한 개인. Pink Parka의 여성은 자동 판매기 근처에 앉아 있습니다.
2313230479.jpg| 잔디의 갈색 개 앞에서 달리는 흑백 개. 갈색 개와 흑백 개가 푸른 잔디를 따라 달려갑니다. 갈색 개와 흰색과 검은 개가 잔디에서 달리고 있습니다. 두 마리의 개가 잔디를 통해 함께 달리고 있습니다.
2313551145.jpg| 교회 옆 건물의 측면에는 밝은 색의 코카콜라 표시가 그려져 있습니다. 골동품 광고로 칠해진 벽 앞 거리에 상자를 들고있는 사람. 한 남자가 어깨에 두 개의 상자가있는 거리에서 오르막길을 걷고 있습니다. 한 남자가 코카콜라 벽화 근처의 보도를 걷는다.
2313598755.jpg| 눈을 감고 눈을 감고 눈을 감고 눈을 감고있는 남자. 오렌지 베개에 아이를 껴안고있는 남자. 아버지와 그의 아들은 자고있는 동안 껴안습니다. 아버지와 아들이 담요로 자고 있습니다.
2313609814.jpg| 세 개인의 패널은 정치, 민주주의 및 인터넷 연구소에서 연설합니다. 회색을 입은 여자는 이벤트에서 마이크에 말합니다. 두 남자는 듣습니다. 회색 재킷을 입은 여성이 마이크에 들어갑니다. 연설을 즐기지 않는 패널에 앉아있는 남자.
2313785743.jpg| 검은 폭스 바겐 자동차 앞에 5 명의 남자와 2 명의 남자가 흰색 상자를 들고 있습니다. 길거리에있는 두 개의 주차 된 차 옆에있는 보도에서 일하는 남자 그룹. 사무실 건물 건설 현장. 몇몇 사람들은 구조를 움직입니다.
2313822078.jpg| 타이어가 숲이 우거진 필드에서 스윙하는 작은 아이. 아주 작은 아이가 타이어 스윙에서 흔들립니다. 타이어 스윙에서 놀고있는 작은 아이 타이어 스윙에서 스윙하는 작은 아이
2314192527.jpg| 그녀 앞에 노트북 컴퓨터가있는 키보드에 입력 한 사진 측면에있는 여성. 남자와 여자는 랩탑에서 이야기하고 일하는 동안 긴 테이블 뒤에 앉아 있습니다. 많은 사람들이 바쁘게 일하거나 프레젠테이션을 보거나 서로 이야기합니다. 분홍색 v 넥 셔츠를 입은 여성이 노트북에 연결된 키보드에 입력하고 있습니다.
2314377503.jpg| 회색 랩으로 싸인 사람이 땅에 갇히고 있습니다. 노인이 벽에 앉아 회색 천으로 싸여 있습니다. 벽에 쪼그리고 앉는 회색 담요를 가진 노인 노인 남자는 노란 벽 옆에 앉아 있습니다.
231439338.jpg| 파란색 바지에있는 나이 많은 남자는 왼쪽 카메라를 응시할 때 기계 옆에 서 있습니다. 파란색 셔츠를 입은 사람과 청바지가 산업 기계에 먹이를 먹습니다. 신사는 공장에서 일하는 동안 기계를 운영하고 있습니다. 백인은 실내에서 큰 기계와 함께 일합니다
2314492671.jpg| 5 명의 공예품을하는 테이블 주위에 앉아있는 여성. 여자들은 와인을 마시고 뜨개질을하고 있습니다. 한 무리가 술을 마시고 있습니다. 여자들은 주위에 모여 뜨개질을했다.
2314528789.jpg| 포니 테일에 머리를 가진 여자가 가방에서 선물을 선택했습니다. 여자는 크리스마스 스타킹에서 선물을받습니다. 검은 머리를 가진 여성이 지갑을 들고 있습니다. 여자는 빨간 가방에서 반짝이는 지갑을 당깁니다.
2314541227.jpg| 분홍색 셔츠에 안경을 쓴 여자와 꽃 피는 치마가 웃고 있습니다. 분홍색의 한 여성이 앉아서 그녀가 잡고있는 물건을 즐기고 있습니다. 천 조각을 들고 웃는 여자. 여자는 선물을 열고 나서 미소를 짓습니다.
2314547049.jpg| 한 여자는 맥주에서 휴식을 취하면서 선물을 열어줍니다. 한 여자는 맥주를 마시면서 선물을 엽니 다 브라운 헤드 여자는 빨간 패키지를 엽니 다 여성이 선물을 열고 있습니다.
2314684787.jpg| 버킹 브론 코에 머물려고하는 남자. 두 남자는 채찍을 휘두르면서 말을 타십시오. 끊임없는 말이나 브론코를 타는 사람. 이벤트에서 말을 타는 두 남자
2314722788.jpg| 두 마리의 개가 들판 한가운데서 서로 대면합니다. 두 마리의 개가 잔디밭에서 서로 마주보고 있습니다. 검은 색과 갈색 개가 서로 주연을 맡고 있습니다. 두 마리의 개가 서로를보고 있습니다.
2314732154.jpg| 갈색 개가 잔디에 숨어있는 다른 동물쪽으로 걸어갑니다. 서있는 갈색 개가 잔디에 누워있는 또 다른 개를 본다 갈색 개는 마른 풀에 검은 개가 누워있는 것을 본다. 개가 잔디에서 누워있는 개쪽으로 걸어갑니다.
2314958979.jpg| 흰색, 19 저지를 착용 한 작은 리그 야구 선수는 공을 성공적으로 쳤다. 어린 소년이 야구 유니폼을 입은 옷을 입은 것은 다가오는 피치에서 박쥐를 흔들었다. 흰색 야구 유니폼을 입은 어린 소년은 파란색 방망이로 야구를 때렸습니다. 흰색 복장의 야구 선수가 야구를 치기 위해 흔들 렸습니다.
2315113960.jpg| 한 여자는 팜플렛을보고 있는데, 남자는 백그라운드에서 사진을 찍는 반면. 종이를 가진 사업가와 백그라운드에 사진 작가. 남자가 사진을 찍는 동안 여자는지도를 봅니다. 전시회의 한 여성은 카메라에서 멀어지게됩니다.
2315285438.jpg| 그녀의 손에 주황색 뜨개질 물체를 가진 여자, 무릎에 다른 사람. 여자는 발목 따뜻한 것을 검사하고 있습니다. 한 여성이 팔을 짜는 사람을 위해 노력하고 있습니다. 새로운 장갑을 타는 나이 많은 여성.
2315320158.jpg| 파란색 셔츠를 입은 금발 머리 여자는 모자를 풀었다. 파란색 셔츠를 입은 여자는 녹색 모자의 선물을 풀었다. 크로 셰 뜨개질 블루 모자의 선물을 여는 여성. 파란 셔츠를 입은 여자가 선물을 엽니 다.
2315325912.jpg| 큰 파티를 위해 집을 준비하는 두 소녀. 칠판에 메시지를 쓰는 두 소녀. 벽에 장식을 만드는 두 명의 여성. 두 소녀가 디스플레이 보드를 장식합니다.
2315335328.jpg| 안경과 빈티지 드레스를 입은 예쁜 젊은 여성은 니트 또는 크로 셰 뜨개질 물품이 들어있는 노란색 냄비를 들고 있습니다. 금발 머리, 안경, 목걸이 및 녹색과 파란색 꽃 드레스를 입은 여성은 노란색 용기를 들고 있습니다. 여러 가지 색상의 물체가 들어있는 노란색 화분을 들고 안경을 쓰고있는 예쁜 금발의 숙녀. 녹색 꽃 드레스를 입은 여성이 원사 동물의 용기를 들고 있습니다.
2315350560.jpg| 한 젊은 여성이 빨간색과 흰색 드레스를 입고있는 동안 다른 두 여성이 웃고보고 있습니다. 갈색 머리 소녀가 웃고 빨간색과 흰색 드레스를 들고 있습니다. 세 명의 여성, 한 명은 빨간색과 흰색 드레스를 들고 있습니다. 한 여성은 다른 두 여자에게 대상을 보여줍니다.
2315418282.jpg| 하네스의 작은 개가 눈 덮힌 통나무 위로 뛰어 넘는 동안 다른 개가 시계를 보는 동안. 갈색과 흰 개가 눈 속의 물 근처의 통나무 위로 뛰어 넘고 있습니다. 눈 덮힌 통나무를 뛰어 넘는 흰 개. 개가 타락한 나무 위로 뛰어 들었습니다.
2315464116.jpg| 파란 셔츠와 갈색 바지를 입은 남자는 들판 옆에있는 두 개의 포장 된 길 사이에 일부를 긁어 모으고 있습니다. 한 남자는 갈색, 불모의 들판과 나무 앞에서 무성한 녹색 정원을 긁습니다. 막대기를 사용하여 물을 흘리기 위해 현장에서 일하는 사람. 파란색 셔츠를 입은 남자는 식물의 필드에서 도구를 사용하고 있습니다.
2315593294.jpg| 농작물을 가진 남자는 양육하는 말에 머물려고 노력하고 있습니다. 로데오에서 양육 말에서 들어 올려 진 한 남자. 말은 먼지가 많은 들판에 라이더를 쫓아냅니다 버킹 말을 타는 모자에있는 남자.
2315807231.jpg| 갈색 개가 깊은 눈 더미에 쪼그리고 앉습니다. 갈색 긴 머리 개가 눈 속에서 재생됩니다 갈색 개가 눈 속에서 놀고 있습니다. 갈색 개가 눈에서 흔들리고 있습니다.
231584770.jpg| 파란색 탑과 흰색 반바지를 입은 남자는 야구 다이아몬드에서 비디오 카메라를 사용하고 있습니다. 흰색으로 옷을 입은 한 남자가 야구 경기에서 첫 번째 피치를 던졌습니다. 화이트 슈트의 남자는 야구 경기에서 첫 피치를 던졌습니다. 야구 다이아몬드에 서있는 몇몇 사람들.
2315867011.jpg| 두 소녀는 노란색 싯 앤 튀김에서 놀고 있습니다. 큰 노란 바운스 장난감 위에 앉아있는 두 아이. 두 명의 소녀가 실내에서 큰 노란 공에 튀어 오릅니다. 웃는 소녀 두 명이 노란 탄력 공에 앉아 있습니다.
2315973850.jpg| 큰"" ""진실"" ""배너 뒤에있는 배너""와 함께 마이크에 노래하는 남자. 흰 셔츠를 입은 남자가 마이크로 연설을하고 있습니다. 흰 셔츠를 입은 남자가 연설을하고 있습니다. 연설을하는 아시아 남자.
2316097768.jpg| 고리가없는 셔츠를 입은 남자는 법원 앞에서 담배를 피 웁니다. 담배를 피우는 흑인 남자가 정부 유형 건물 앞에 있습니다. 아프리카 계 미국인 남자는 큰 건물 밖에서 담배를 피우는 담배를 피 웁니다. 담배를 피우는 흑인 남자.
2316219570.jpg| 백그라운드에서 드러머와 함께 악기를 연주하는 흰 셔츠를 입은 여성. 콘서트에서 끈 악기를 연주하는 여성. 공연 중 여성 음악가. 콘서트에서 공연하는 여자.
2316682128.jpg| 한 그룹의 젊은이들이 해변에서 게임을하고 있습니다. 반바지를 입은 몇몇 남자들이 해변에서 놀고 있습니다. 젊은이들은 모래 해변에서 놀고 있습니다. 해변에있는 남자 그룹.
2316704473.jpg| 남자는 군중과 에펠 탑이 배경을 제공하는 사진을 찍습니다. 에펠 탑 앞에 서서 사진을 찍는 남자. 에펠 탑 앞에서 사진을 찍는 옷을 입은 남자. 검은 옷을 입은 남자가 에펠 탑 앞에 포즈를 취합니다.
231673877.jpg| 파란색 셔츠와 모자를 입은 보트에있는 남자는 반쯤 구부린 낚시 기둥이 있습니다. 보트 낚시를하는 동안 단단한 낚시 극을 붙잡고있는 남자. 두 남자가 보트를 타고 있고, 한 사람은 낚시입니다. 모자를 쓴 남자가 보트에서 낚시를하고 있습니다.
2316854039.jpg| 4 명의 청년 그룹이 나무가 우거진 지역에서 포즈를 취하고 있으며 3 명은 기타 연주 운동을하고 있습니다. 4 명의 성인 남자"" ""에어 기타"" ""숲에서."" 숲에서 에어 기타를 연주하는 사람들. 나무 그루터기에 포즈를 취하는 4 명의 로커.
2316985974.jpg| 중앙에있는 세 사람은 가방이 있고 바쁜 거리를 건너고 있습니다. 두 남자와 여자는 흰색 비닐 봉지로 길을 향해 걷고 있습니다. 두 사람, 한 명은 가방을 들고 있고 한 명의 소녀가 길을 걷고 있습니다. 거리를 건너 3 명이 쇼핑백을 들고 다니고 있습니다.
2317013853.jpg| 한 남자가 두 마리의 말 위에 서서 돌에 무언가를 끌고 있습니다. 하얀 바위에서 뱀을 곁들인 남자를 조각하는 남자 조각가가 그의 작품 앞에서 포즈를 취합니다. 조각에서 일하는 사람.
2317077597.jpg| 한 여성이 핸드폰으로 말하고 남성이 지하철 옆에있는 Sbarro Pizza 레스토랑 밖에 서 있습니다. 한 남자가 지하철 입구 밖에 서서 카메라를보고, 그 뒤에있는 소녀는 핸드폰으로 말합니다. 남자와 여자는 Sbarro Italian 레스토랑 외부의 지하철 역 입구 난간 밖에서 기다립니다. 한 여성이 지하철 계단의 꼭대기에 핸드폰에 있습니다.
2317271.jpg| 신부 파티가 빨간 망토를 입는 결혼식 후 사진을 찍는 가족 건물 앞에서 야외에서 찍은 결혼식 파티 사진. 결혼 커플 가족은 함께 사진을 찍기 위해 포즈를 취합니다. 결혼식에서 교회 밖에서 한 무리의 사람들.
2317276332.jpg| 테이블 주위에 모인 네 남자가 대화에 참여했습니다. 앉은 남자 그룹은 두 개의 테이블 주위에 커피를 가지고 있습니다. 테이블 주위에 앉아 이야기하는 남자 그룹. 친구들은 대화를 나누기 위해 함께 모입니다.
2317417015.jpg| 큰 방 안에서 이야기하는 많은 사람들이 술을 마시고 있습니다. 많은 사람들이 붐비는 방에서 음료를 마시고 있습니다. 많은 사람들이 서로 상호 작용합니다. 파티에있는 많은 사람들.
2317665783.jpg| 갈색을 입은 남자는 자전거 옆에 밖에 있습니다. 자전거를 타는 오렌지를 착용 한 사람. 한 여자가 자전거를 타기 시작합니다. 노인이 거리에서 자전거를 타고 있습니다.
2317714088.jpg| 한 사람이 방금 눈덩이를 던지고 뒤에서 누군가를 때렸습니다. 어떤 사람들은 집 밖에서 눈의 마운드로 모입니다. 눈 속의 집 밖 사람들. 사람들은 집 밖에 서 있습니다.
2318027669.jpg| 삼각대 옆에 앉아있는 사람은 항구에서 보트를 시청합니다. 검은 모자가있는 사람. 낚시 보트 사진을 찍는 사람. 한 남자가 배가 바다로 나가는 것을보고 있습니다.
2318502106.jpg| 수영 트렁크를 입은 남자가 해변에서 저글링하고 있습니다. 셔츠 남자는 해변에서 배턴을 저글링합니다. 파란색 수영복의 해변에 저글러. 한 남자가 해변에서 저글링됩니다.
2318659263.jpg| 눈을 가로 질러 달리는 푹신한 흰 개. 흰 개는 눈을 가로 질러 달린다. 눈에 달리는 흰 개. 늑대가 눈 위로 움직입니다.
2318721455.jpg| 바닥에 장난감이있는 방에있는 침대에 뛰어 넘는 아이. 기저귀를 입은 소년이 소파 위로 점프합니다. 어린 소년은 침대로 뛰어 들었다. 아이가 침대 위로 뛰어 들었습니다.
2318744295.jpg| 검은 셔츠와 검은 모자로 서있는 등의 남자와의 만남에 많은 사람들이. 사람들은 여러 사람들이 컴퓨터에있는 동안 다른 아이디어를 만나고 토론합니다. 몇몇 사람들은 세션에서, 일부는 컴퓨터가 있고 일부는 스탠드가 필요했습니다. 몇몇 사람들은 큰 방에서 테이블 주위에 앉았습니다.
2318834690.jpg| 보트 도크에있는 남자가 보트에서 물을 바라 보는 사람 선착장에서 부두에있는 남자와 일몰시 물에 보트. 일몰시 물에 떠 다니는 보트. 한 남자가 일몰시 보트를보고 있습니다.
2318927873.jpg| 붉은 가운을 입은 여자는 큰 돌 벽돌 벽 앞에 머리를 굽습니다. 빨간색의 여성은 벽돌 건물 옆에 약간 구부러집니다. 큰 벽돌 벽 옆에있는 빨간 드레스를 입은 여자. 거대한 사암 벽 앞에 서있는 붉은 여자.
2319087586.jpg| 문신을 한 남자가 연필을 들고있는 소파에 묶고 있습니다. 문신을 한 남자는 실내 의자에 앉아있는 동안 눈을 문지릅니다. 의자에 앉아 눈을 문지르는 남자. 소파에 앉아 문신을 한 남자.
2319175397.jpg| 허스키 같은 흰 개 두 마리가 눈에 외부에 있습니다. 두 명의 흰 개가 눈 속에서 놀고 있습니다. 두 개의 흰 모피 개가 눈 속에서 놀아요. 두 명의 사모야드가 눈 속에서 놀아요.
2319181371.jpg| 파란색 수면 정장을 입은 어린이는 빨간 통에 빨간 걸레와 함께 재생됩니다. 잠옷을 입은 작은 아이가 물통에 걸레를 붙잡고 있습니다. 블루 잠옷을 입은 아기는 걸레와 양동이를 가지고 재생합니다. 아기가 청소 용품을 가지고 놀고 있습니다.
2319197581.jpg| 하얀 푹신한 개가 순수한 하얀 눈으로 달리고 있습니다. 눈 속에서 푹신하고 흰 개. 눈을 가로 질러 달리는 흰 개 눈 속에서 달리는 흰 개.
231935782.jpg| 기차 창 밖으로 보이는 흰색 버튼 다운 셔츠를 입은 남자. 흰 셔츠를 입은 남자가 갈색 기차를 뿌린다. 기차 창 밖을 바라 보는 사람. 창가 출연하는 기차에 남자.
2319389144.jpg| 사진은 5 명의 보행자가 걷는 거리에서 내려다 본다. 사람들은 노란 건물 근처의 거리를 따라 걷습니다. 길을 걷는 사람들의 아리엘 전망. 보행자가있는 도로의 최고보기
2319539346.jpg| 빨간 셔츠를 입은 남자는 배경에있는 다른 남자들에게 서로 이야기하는 것입니다. 수하물을 가진 몇몇 사람들, 얼굴을 잃어버린 외모, 편안함. 한 무리의 남자는 흰 가방과 배낭을 들고있는 대학 박람회에 있습니다. 사람들은 비즈니스 컨퍼런스에 모입니다.
2319541416.jpg| 야외 공간을 즐기는 수많은 남성과 여성. 녹색으로 둘러싸인 사람들은 앉아 있습니다. 몇몇 사람들은 밖에서 휴식을 취하고 있습니다. 정원 마당에있는 사람들은 휴식을 취합니다.
2319808437.jpg| 어두운 옷을 입은 세 사람이 눈이 녹는 밭에 서 있습니다. 세 명의 젊은이들이 부분적으로 눈 덮인 땅에 서 있습니다 눈 덮인 잔디 언덕 옆에 서있는 세 사람 두 소년은 세 번째 소년이 눈을 차는 것을 본다.
2319917704.jpg| 한 남자가 파이프 오르간의 컨트롤에 앉아있는 동안 그 옆에있는 남자는 벤치에서 한 발을 얹습니다. 두 사람이 백그라운드에 큰 오르간 파이프가있는 교회에서 장기를보고 있습니다. 다른 여러 사람으로 둘러싸인 남자는 교회 안의 큰 파이프 오르간에 앉아 있습니다. 몇몇 사람들이 교회의 장기 주변에 있습니다.
2319954644.jpg| 겨울 코트를 착용 한 남자는 눈에 돈을 위해 두 개의 양동이에 드럼을 재생합니다. 눈에 수제 드럼 세트를 연주하는 사람이 여분의 변화를 모으려고 노력합니다. 눈으로 둘러싸인 돈을 요구하는 두 개의 버킷에 남자 드럼. 한 남자는 눈 속의 흰 버킷에 임시 드럼을 연주합니다.
2319963351.jpg| 두 사람은 매우 큰 오르간 파이프가있는 오르간과 백그라운드에 구경꾼 1 명이 있습니다. 고독한 여자가 오른쪽에 서있는 동안 두 남자가 오르간 뒤에서 서로 이야기합니다. 한 사람은 교회의 파이프 오르간에 앉아 있고 다른 사람은 그 옆에 서 있습니다. 몇몇 사람들이 오르간 앞에 서 있습니다.
2319973991.jpg| 트럼펫을 연주하는 줄무늬 파란색과 흰색 재킷을 입은 남자. 지퍼 업 스웨터를 가진 소년이 프렌치 혼을 연주하고 있습니다. 악기를 연주하는 까마귀에 금발 소년. 그의 악기를 연주하는 한 남자.
2319989266.jpg| 검은 옷을 입은 회색 머리카락과 안경을 쓴 웃는 사람이 음악 스탠드가있는 의자에 앉아 있습니다. 안경, 회색 머리카락 및 모든 검은 옷을 입은 남자가 뮤지컬 스탠드 앞에 앉아 있습니다. 한 남자가 그의 음악 스탠드와 함께 앉아 앉아 있습니다. 뮤지션은 카메라를 위해 모든 검은 미소를 입고 옷을 입었습니다.
2320125735.jpg| 잔디밭에 축구 공 근처에 파란색 칼라가있는 갈색과 검은 색. 검은 개는 잔디의 하얀 축구 공에서 몇 피트 떨어져 있습니다. 개는 축구 공을 차기 위해 일부를 기다리고있어서 검색 할 수 있습니다. 배구 근처 잔디에 서있는 검은 개.
2320420111.jpg| 자전거를 타는 사람이 파란 문으로 집을 지나가고 있습니다. 한 남자는 파란색 문을지나 흙길에서 자전거를 타고 있습니다. 건물 근처에서 자전거를 타는 검은 셔츠를 입은 남자. 자전거를 타는 사람이 밝은 파란색 문을지나갑니다.
2320742338.jpg| 한 부족은 발과 손으로 나무를 올라갑니다. 곱슬 머리 정글 맨이 포도 나무를 올라갑니다. 남자는 원숭이처럼 나무를 통해 올라갑니다. 한 남자가 정글에서 포도 나무를 오르고 있습니다.
2320787588.jpg| 다른 여성들은 배경에서 모유 수유를하는 동안 그룹에서 아기와 함께 앉아있는 여자. 한 무리의 여성 그룹은 지상에서 십자가에 앉아있는 동안 아기를 모유 수유했습니다. 한 무리의 어머니가 아기에게 앉아 모유를 먹이고 있습니다. 보라색 재킷을 입은 여성은 아기를 모유 수유합니다.
2321094365.jpg| 몇 마리의 소를지나 버스를 타고 통근하는 사람들. 두 마리의 소가 버스를 타는 사람들 앞에 서 있습니다. 버스를 타고있는 사람들은 동물을 타고 있습니다. 두 젖소가 아시아의 기차를지나 걷습니다.
2321466753.jpg| 파란색 똥 속의 아이가 바구니를 붙잡고 있습니다. 나무 물체를 잡는 유아. 손잡이를 잡고있는 아기. 아기가 고리 버들 바구니를 들고 있습니다.
2321764238.jpg| 팬을 잡고있는 여성의 흰 도자기 아시아 인형을 들고있는 아시아 인. 검은 재킷을 입은 금발 머리 여자는 흰 동상을 들고 있습니다. 여자가 작은 흰 동상을 들고 있습니다. 흰 동상을 들고있는 금발 여자.
2321773207.jpg| 한 남자가 벤치에 앉아 지하철역에서 기차를 참을성있게 기다립니다. 지하철에서 대기하는 벤치에 앉아있는 사람. 갈색 머리를 가진 청년이 앉아서 기차를 기다립니다. 한 남자가 지하철역의 벤치에 앉아 있습니다.
2321833466.jpg| 녹색 재킷과 검은 모자를 입은 남자가 입을 열고 서 있습니다. 검은 모자와 녹색 재킷을 입은 남자. 검은 모자와 녹색 재킷을 입은 남자. 녹색 코트를 입고 서있는 남자.
2321865325.jpg| 귀가 똑바로있는 흑백 강아지가 달리고 있습니다. 흑백 강아지가 자갈길을 따라 달려갑니다. 회색과 흰 개가 자갈을 걷고 있습니다. 작은 흑백 개.
232193739.jpg| 스케이트 보드에있는 남자가 공중에서 점프하고 있습니다. 스케이트 보드에있는 남자가 콘크리트 위로 점프하고 있습니다. 공중에 남자 스케이트 보드. 공중에서 스케이트 보더.
2322046574.jpg| 두 명의 남성 축구 선수는 들판에 서서 발에 액체 병이 있고 한 명은 한 모금을합니다. 부르고뉴 바지와 양말을 착용 한 두 명의 남성 축구 선수가 파란 병에서 마시고 있습니다. 같은 팀의 두 선수가 현장에서 술을 마신다. 두 명의 남성 축구 선수가 술을 마시기 위해 쉬고 있습니다.
2322050182.jpg| 파란색 의상으로 오래된 건물을 걷는 유아. 파란 옷을 입은 작은 아이가 소의 우상 근처에 서 있습니다. 파란 드레스를 입은 어린 소녀는 기둥 근처에 서 있습니다. 파란색의 아기가 보도에 서 있습니다.
2322327298.jpg| 황갈색 개가 눈을 가로 질러 걷는다. 금발의 실험실이 눈 속에서 실행됩니다. 개가 눈을 뚫고지나갑니다. 갈색 개는 눈 속에서 달린다.
2322334640.jpg| 거리에서 헬멧 스케이트 보드를 입고 어린 소년. 파란 재킷과 헬멧을 입은 어린이는 스케이트 보드에 있습니다. 길 건너편에 헬멧 스케이트 보드를 가진 소년. 소년이 거리에서 Ripstik을 타고 있습니다.
2322393931.jpg| 두 사람, 하나는 사다리에, 다른 하나는 지붕 빔에있는 두 사람이 구조물을 구성하는 작업을합니다. 집의 프레임에서 야외에서 일하는 남자들. 건설 작업을 수행하는 두 남자. 집을 짓는 두 남자.
